,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX,AAPL,AMZN,MSFT,NFLX
Date,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-23,37.13996124267578,82.0009994506836,102.51812744140625,321.989990234375,38.47999954223633,82.0009994506836,106.70999908447266,321.989990234375,38.78499984741211,82.87149810791016,107.04000091552734,331.75,37.92499923706055,80.5999984741211,105.33999633789062,318.6000061035156,38.537498474121094,82.80000305175781,106.12000274658203,328.25,92522400,104504000,25874300,13480100
2019-01-24,36.8455810546875,82.74649810791016,102.02813720703125,326.6700134277344,38.17499923706055,82.74649810791016,106.19999694824219,326.6700134277344,38.619998931884766,82.86299896240234,107.0,331.79998779296875,37.935001373291016,81.58899688720703,105.33999633789062,319.0,38.52750015258789,82.05349731445312,106.86000061035156,320.6000061035156,101766000,81798000,23164800,11131600
2019-01-25,38.0665283203125,83.52850341796875,102.96003723144531,338.04998779296875,39.439998626708984,83.52850341796875,107.16999816894531,338.04998779296875,39.532501220703125,84.17400360107422,107.87999725341797,340.0,38.58000183105469,83.08049774169922,106.19999694824219,328.510009765625,38.869998931884766,83.5250015258789,107.23999786376953,328.7200012207031,134142000,98918000,31225600,11152900
2019-01-28,37.7142333984375,81.89450073242188,100.9521484375,335.6600036621094,39.07500076293945,81.89450073242188,105.08000183105469,335.6600036621094,39.08250045776367,82.25,106.4800033569336,336.29998779296875,38.415000915527344,80.70449829101562,104.66000366210938,328.8800048828125,38.9474983215332,82.17949676513672,106.26000213623047,334.70001220703125,104768400,96754000,29476700,8652100
2019-01-29,37.32334518432617,79.69400024414062,98.89620208740234,328.8999938964844,38.66999816894531,79.69400024414062,102.94000244140625,328.8999938964844,39.532501220703125,81.61900329589844,104.97000122070312,338.2200012207031,38.52750015258789,79.53600311279297,102.16999816894531,328.1499938964844,39.0625,81.5634994506836,104.87999725341797,335.8699951171875,166348800,92656000,31490500,7655200
2019-01-30,39.87382507324219,83.52149963378906,102.20106506347656,340.6600036621094,41.3125,83.52149963378906,106.37999725341797,340.6600036621094,41.537498474121094,83.84750366210938,106.37999725341797,341.7799987792969,40.057498931884766,80.98400115966797,104.33000183105469,330.79998779296875,40.8125,81.1500015258789,104.62000274658203,332.75,244439200,115676000,49471900,9234500
2019-01-31,40.16096496582031,85.9365005493164,100.32766723632812,339.5,41.61000061035156,85.9365005493164,104.43000030517578,339.5,42.25,86.82050323486328,105.22000122070312,345.989990234375,41.13999938964844,83.9540023803711,103.18000030517578,338.0899963378906,41.52750015258789,84.64250183105469,103.80000305175781,339.67999267578125,162958400,218206000,55636400,8535500
2019-02-01,40.180267333984375,81.3115005493164,98.74249267578125,339.8500061035156,41.630001068115234,81.3115005493164,102.77999877929688,339.8500061035156,42.244998931884766,83.65299987792969,104.0999984741211,346.8399963378906,41.48249816894531,81.10050201416016,102.3499984741211,336.5,41.7400016784668,81.94400024414062,103.77999877929688,337.17999267578125,130672400,230124000,35535700,9827800
2019-02-04,41.32158660888672,81.66549682617188,101.58621215820312,351.3399963378906,42.8125,81.66549682617188,105.73999786376953,351.3399963378906,42.915000915527344,82.48149871826172,105.80000305175781,352.0,41.81999969482422,80.67500305175781,102.7699966430664,341.29998779296875,41.852500915527344,81.1500015258789,102.87000274658203,342.6000061035156,125982000,98582000,31315100,9051400
2019-02-05,42.02857208251953,82.94049835205078,103.00806427001953,355.80999755859375,43.54499816894531,82.94049835205078,107.22000122070312,355.80999755859375,43.77000045776367,83.26300048828125,107.2699966430664,360.0,43.087501525878906,82.125,105.95999908447266,352.8999938964844,43.21500015258789,82.16699981689453,106.05999755859375,353.20001220703125,144406400,89062000,27325400,9046600
2019-02-06,42.04305648803711,82.01300048828125,101.86482238769531,352.19000244140625,43.560001373291016,82.01300048828125,106.02999877929688,352.19000244140625,43.89250183105469,83.61299896240234,107.0,357.0400085449219,43.212501525878906,81.66699981689453,105.52999877929688,347.19000244140625,43.662498474121094,83.5374984741211,107.0,357.0,112958400,78798000,20609800,6717700
2019-02-07,41.24678421020508,80.71849822998047,101.13467407226562,344.7099914550781,42.73500061035156,80.71849822998047,105.2699966430664,344.7099914550781,43.48500061035156,81.2770004272461,105.58999633789062,348.75,42.584999084472656,79.64550018310547,104.29000091552734,339.0199890136719,43.099998474121094,81.25,105.19000244140625,347.8999938964844,126966800,92532000,29760700,7864500
2019-02-08,41.295249938964844,79.41100311279297,101.51895904541016,347.57000732421875,42.602500915527344,79.41100311279297,105.66999816894531,347.57000732421875,42.665000915527344,79.42949676513672,105.77999877929688,348.0,42.10499954223633,78.33799743652344,104.26000213623047,338.0,42.247501373291016,79.30000305175781,104.38999938964844,338.0,95280000,113150000,21461100,7561400
2019-02-11,41.057777404785156,79.55000305175781,101.1154556274414,345.7300109863281,42.35749816894531,79.55000305175781,105.25,345.7300109863281,42.8025016784668,80.4645004272461,106.58000183105469,352.8699951171875,42.3125,79.30000305175781,104.97000122070312,344.80999755859375,42.76250076293945,80.04900360107422,106.19999694824219,350.0,83973600,66346000,18914100,5454900
2019-02-12,41.41156768798828,81.90049743652344,102.69103240966797,359.9700012207031,42.72249984741211,81.90049743652344,106.88999938964844,359.9700012207031,42.75,81.97000122070312,107.13999938964844,360.0,42.42499923706055,79.94400024414062,105.4800033569336,346.5199890136719,42.525001525878906,80.19999694824219,106.13999938964844,348.0899963378906,89134000,97172000,25056600,10429400
2019-02-13,41.2395133972168,82.0,102.61418914794922,351.7699890136719,42.54499816894531,82.0,106.80999755859375,351.7699890136719,43.119998931884766,82.81900024414062,107.77999877929688,359.6000061035156,42.47999954223633,81.85549926757812,106.70999908447266,350.2799987792969,42.84749984741211,82.3499984741211,107.5,357.29998779296875,89960800,71206000,18394900,10559100
2019-02-14,41.3897590637207,81.13249969482422,102.70065307617188,359.07000732421875,42.70000076293945,81.13249969482422,106.9000015258789,359.07000732421875,42.814998626708984,81.8949966430664,107.29000091552734,360.45001220703125,42.345001220703125,80.3030014038086,105.66000366210938,348.3299865722656,42.4275016784668,81.2249984741211,106.30999755859375,351.75,87342800,82410000,21784700,9295300
2019-02-15,41.297672271728516,80.39749908447266,103.96880340576172,356.8699951171875,42.60499954223633,80.39749908447266,108.22000122070312,356.8699951171875,42.92499923706055,81.44550323486328,108.30000305175781,364.3999938964844,42.4375,80.2249984741211,107.36000061035156,355.5,42.8125,81.39299774169922,107.91000366210938,358.4700012207031,98507200,86878000,26606900,9230000
2019-02-19,41.42125701904297,81.37899780273438,103.92073822021484,361.9200134277344,42.73249816894531,81.37899780273438,108.16999816894531,361.9200134277344,42.86000061035156,81.69999694824219,108.66000366210938,365.0,42.372501373291016,80.02799987792969,107.77999877929688,355.32000732421875,42.4275016784668,80.05000305175781,107.79000091552734,355.79998779296875,75891200,73634000,18038500,7396600
2019-02-20,41.68782043457031,81.1050033569336,103.38046264648438,359.9100036621094,43.00749969482422,81.1050033569336,107.1500015258789,359.9100036621094,43.33000183105469,81.74649810791016,107.94000244140625,366.7099914550781,42.747501373291016,80.50599670410156,106.29000091552734,356.70001220703125,42.79750061035156,81.5,107.86000061035156,364.8500061035156,104457600,66752000,21607700,8110700
2019-02-21,41.452762603759766,80.97200012207031,105.56095123291016,356.9700012207031,42.76499938964844,80.97200012207031,109.41000366210938,356.9700012207031,43.092498779296875,81.1780014038086,109.4800033569336,362.8500061035156,42.57500076293945,80.04550170898438,106.87000274658203,353.8800048828125,42.95000076293945,80.99250030517578,106.9000015258789,360.0299987792969,68998800,69668000,29063200,6227900
2019-02-22,41.91561508178711,81.5780029296875,107.0660629272461,363.0199890136719,43.24250030517578,81.5780029296875,110.97000122070312,363.0199890136719,43.25,81.74700164794922,111.19999694824219,366.1300048828125,42.845001220703125,81.05850219726562,109.81999969482422,360.04998779296875,42.89500045776367,81.17500305175781,110.05000305175781,360.3399963378906,75652800,61924000,27763200,7088200
2019-02-25,42.220947265625,81.6500015258789,107.66425323486328,363.9100036621094,43.557498931884766,81.6500015258789,111.58999633789062,363.9100036621094,43.967498779296875,82.7300033569336,112.18000030517578,371.489990234375,43.48749923706055,81.51950073242188,111.26000213623047,363.7900085449219,43.540000915527344,82.07250213623047,111.76000213623047,367.010009765625,87493600,63690000,23750600,7569300
2019-02-26,42.24517822265625,81.81999969482422,108.40716552734375,364.9700012207031,43.58250045776367,81.81999969482422,112.36000061035156,364.9700012207031,43.82500076293945,81.99949645996094,113.23999786376953,365.70001220703125,43.29249954223633,80.80650329589844,111.16999816894531,359.3299865722656,43.4275016784668,81.29900360107422,111.26000213623047,362.9800109863281,68280800,53316000,21536700,4944600
2019-02-27,42.376041412353516,82.05449676513672,108.22386169433594,362.8699951171875,43.717498779296875,82.05449676513672,112.16999816894531,362.8699951171875,43.75,82.09049987792969,112.36000061035156,368.0299987792969,43.182498931884766,80.75499725341797,110.87999725341797,359.79998779296875,43.3025016784668,81.40899658203125,111.69000244140625,363.5,111341600,62976000,21487100,5629900
2019-02-28,41.959224700927734,81.99150085449219,108.08878326416016,358.1000061035156,43.287498474121094,81.99150085449219,112.02999877929688,358.1000061035156,43.727500915527344,82.5885009765625,112.87999725341797,366.3900146484375,43.22999954223633,81.69149780273438,111.7300033569336,357.7099914550781,43.58000183105469,81.76249694824219,112.04000091552734,362.4700012207031,112861600,60518000,29083900,6186800
2019-03-01,42.400264739990234,83.58650207519531,108.57119750976562,357.32000732421875,43.74250030517578,83.58650207519531,112.52999877929688,357.32000732421875,43.787498474121094,83.71299743652344,113.0199966430664,362.8699951171875,43.22249984741211,82.55000305175781,111.66999816894531,354.69000244140625,43.56999969482422,82.75650024414062,112.88999938964844,362.260009765625,103544800,99498000,23501200,5526500
2019-03-04,42.613521575927734,84.80850219726562,108.3106918334961,351.0400085449219,43.962501525878906,84.80850219726562,112.26000213623047,351.0400085449219,44.4375,85.47149658203125,113.25,362.25,43.49250030517578,83.71800231933594,110.80000305175781,348.0400085449219,43.92250061035156,84.25,113.0199966430664,359.7200012207031,109744800,123348000,26608000,7487000
2019-03-05,42.53596878051758,84.62149810791016,107.77040100097656,354.29998779296875,43.88249969482422,84.62149810791016,111.69999694824219,354.29998779296875,44.0,85.38999938964844,112.38999938964844,356.1700134277344,43.6349983215332,84.45050048828125,111.2300033569336,348.25,43.98500061035156,85.14749908447266,112.25,351.4599914550781,78949600,73630000,19538300,5937800
2019-03-06,42.29122543334961,83.44750213623047,107.81863403320312,359.6099853515625,43.630001068115234,83.44750213623047,111.75,359.6099853515625,43.872501373291016,84.88749694824219,112.66000366210938,359.8800048828125,43.48500061035156,83.41400146484375,111.43000030517578,351.70001220703125,43.66749954223633,84.79850006103516,111.87000274658203,353.6000061035156,83241600,79920000,17687000,6211900
2019-03-07,41.801719665527344,81.29750061035156,106.50647735595703,352.6000061035156,43.125,81.29750061035156,110.38999938964844,352.6000061035156,43.61000061035156,83.48750305175781,111.55000305175781,362.8599853515625,43.005001068115234,81.02549743652344,109.87000274658203,350.5,43.467498779296875,83.36849975585938,111.4000015258789,360.1600036621094,99185600,99140000,25339000,6151300
2019-03-08,41.901065826416016,81.04000091552734,106.62224578857422,349.6000061035156,43.227500915527344,81.04000091552734,110.51000213623047,349.6000061035156,43.26750183105469,81.13600158691406,110.70999908447266,349.9200134277344,42.375,79.32849884033203,108.80000305175781,342.4700012207031,42.58000183105469,80.20050048828125,109.16000366210938,345.75,95997600,93340000,22818400,6898800
2019-03-11,43.35262680053711,83.53099822998047,108.86064147949219,358.8599853515625,44.724998474121094,83.53099822998047,112.83000183105469,358.8599853515625,44.779998779296875,83.614501953125,112.94999694824219,358.9800109863281,43.837501525878906,81.30049896240234,110.9800033569336,350.0299987792969,43.872501373291016,81.30599975585938,110.98999786376953,352.0,128044000,77528000,26491600,5387300
2019-03-12,43.83970642089844,83.65499877929688,109.62284088134766,356.2699890136719,45.227500915527344,83.65499877929688,113.62000274658203,356.2699890136719,45.66749954223633,84.2135009765625,113.98999786376953,360.1300048828125,44.842498779296875,83.04900360107422,112.6500015258789,353.79998779296875,45.0,83.44999694824219,112.81999969482422,359.3699951171875,129870400,72290000,26132700,5164600
2019-03-13,44.03356170654297,84.54049682617188,110.47187805175781,361.2099914550781,45.4275016784668,84.54049682617188,114.5,361.2099914550781,45.82500076293945,85.0,115.0,362.4800109863281,45.22999954223633,83.96749877929688,113.77999877929688,352.7699890136719,45.5625,84.1500015258789,114.12999725341797,355.80999755859375,124130000,71040000,35513800,6444100
2019-03-14,44.523067474365234,84.31099700927734,110.55873107910156,358.82000732421875,45.932498931884766,84.31099700927734,114.58999633789062,358.82000732421875,46.025001525878906,85.0999984741211,115.19999694824219,363.8399963378906,45.63999938964844,84.21700286865234,114.33000183105469,358.1000061035156,45.974998474121094,84.55999755859375,114.54000091552734,360.5,94318000,58932000,30763400,5271400
2019-03-15,45.10223388671875,85.61799621582031,111.83228302001953,361.4599914550781,46.529998779296875,85.61799621582031,115.91000366210938,361.4599914550781,46.83250045776367,85.94000244140625,117.25,364.0,45.935001373291016,84.65650177001953,114.58999633789062,358.8900146484375,46.212501525878906,85.1500015258789,115.33999633789062,361.0199890136719,156171600,151018000,54681100,8444500
2019-03-18,45.562660217285156,87.10749816894531,113.43389129638672,363.44000244140625,47.005001068115234,87.10749816894531,117.56999969482422,363.44000244140625,47.09749984741211,87.5,117.61000061035156,370.9700012207031,46.4474983215332,85.63150024414062,116.05000305175781,361.8599853515625,46.45000076293945,85.63500213623047,116.16999816894531,362.4700012207031,104879200,108582000,31207600,7194700
2019-03-19,45.20158767700195,88.09249877929688,113.51106262207031,358.7799987792969,46.63249969482422,88.09249877929688,117.6500015258789,358.7799987792969,47.247501373291016,89.20800018310547,118.44000244140625,366.9599914550781,46.47999954223633,87.67549896240234,116.98999786376953,356.79998779296875,47.087501525878906,87.67549896240234,118.08999633789062,366.3999938964844,126585600,127284000,37588700,7541400
2019-03-20,45.596588134765625,89.8635025024414,113.38563537597656,375.2200012207031,47.040000915527344,89.8635025024414,117.5199966430664,375.2200012207031,47.372501373291016,89.9749984741211,118.75,375.8999938964844,46.182498931884766,88.35150146484375,116.70999908447266,357.010009765625,46.557498931884766,88.49700164794922,117.38999938964844,358.9100036621094,124140800,125312000,28113300,10917200
2019-03-21,47.27592468261719,90.96299743652344,115.99064636230469,377.8699951171875,48.772499084472656,90.96299743652344,120.22000122070312,377.8699951171875,49.08250045776367,91.1875,120.81999969482422,379.0,47.45249938964844,89.36399841308594,117.08999633789062,370.6099853515625,47.505001068115234,89.81300354003906,117.13999938964844,374.0,204136800,115356000,29854400,8544000
2019-03-22,46.29691696166992,88.2385025024414,112.93218994140625,361.010009765625,47.76250076293945,88.2385025024414,117.05000305175781,361.010009765625,49.42250061035156,90.9489974975586,119.58999633789062,376.42999267578125,47.69499969482422,88.15550231933594,117.04000091552734,360.0400085449219,48.834999084472656,90.50849914550781,119.5,375.95001220703125,169630800,127260000,33624500,8661300
2019-03-25,45.73713302612305,88.71299743652344,113.52072143554688,366.2300109863281,47.185001373291016,88.71299743652344,117.66000366210938,366.2300109863281,47.994998931884766,89.13400268554688,118.01000213623047,367.0400085449219,46.650001525878906,87.375,116.31999969482422,357.44000244140625,47.877498626708984,87.8895034790039,116.55999755859375,359.0,175381200,102076000,27067100,8473800
2019-03-26,45.264591217041016,89.18800354003906,113.76193237304688,359.9700012207031,46.6974983215332,89.18800354003906,117.91000366210938,359.9700012207031,48.220001220703125,90.28849792480469,118.70999908447266,368.3800048828125,46.14500045776367,88.66799926757812,116.8499984741211,358.0199890136719,47.915000915527344,89.6500015258789,118.62000274658203,367.8699951171875,199202000,97318000,26097700,7666500
2019-03-27,45.67171096801758,88.28500366210938,112.66202545166016,353.3699951171875,47.11750030517578,88.28500366210938,116.7699966430664,353.3699951171875,47.439998626708984,89.375,118.20999908447266,362.4700012207031,46.63750076293945,87.28399658203125,115.5199966430664,350.3699951171875,47.1875,89.20649719238281,117.87999725341797,361.0,119393600,86496000,22733400,7852400
2019-03-28,45.73229217529297,88.6709976196289,112.81642150878906,354.6099853515625,47.18000030517578,88.6709976196289,116.93000030517578,354.6099853515625,47.38999938964844,88.89649963378906,117.58000183105469,355.94000244140625,46.88249969482422,87.67350006103516,116.12999725341797,349.20001220703125,47.23749923706055,88.5,117.44000244140625,354.489990234375,83121600,60860000,18334800,4361000
2019-03-29,46.03035354614258,89.0374984741211,113.7908706665039,356.55999755859375,47.48749923706055,89.0374984741211,117.94000244140625,356.55999755859375,47.52000045776367,89.64299774169922,118.31999969482422,358.25,47.1349983215332,88.83149719238281,116.95999908447266,353.7099914550781,47.45750045776367,89.3290023803711,118.06999969482422,357.1600036621094,94256000,66416000,25399800,4705600
2019-04-01,46.34296417236328,90.70950317382812,114.8328628540039,366.9599914550781,47.810001373291016,90.70950317382812,119.0199966430664,366.9599914550781,47.91999816894531,90.78350067138672,119.11000061035156,368.3299865722656,47.095001220703125,89.9365005493164,118.0999984741211,358.510009765625,47.90999984741211,90.00550079345703,118.94999694824219,359.0,111448000,84776000,22789100,7036100
2019-04-02,47.01662826538086,90.6989974975586,114.99688720703125,367.7200012207031,48.505001068115234,90.6989974975586,119.19000244140625,367.7200012207031,48.6150016784668,91.0,119.4800033569336,368.4200134277344,47.76250076293945,90.25599670410156,118.5199966430664,362.2200012207031,47.772499084472656,90.5510025024414,119.05999755859375,366.25,91062800,68962000,18142300,5158700
2019-04-03,47.338932037353516,91.03500366210938,115.74945068359375,369.75,48.837501525878906,91.03500366210938,119.97000122070312,369.75,49.125,91.5,120.43000030517578,373.4100036621094,48.287498474121094,90.48100280761719,119.1500015258789,366.19000244140625,48.3125,91.33599853515625,119.86000061035156,369.260009765625,93087200,78522000,22860700,5368900
2019-04-04,47.421321868896484,90.94300079345703,115.1609115600586,367.8800048828125,48.92250061035156,90.94300079345703,119.36000061035156,367.8800048828125,49.092498779296875,91.4375,120.2300033569336,372.04998779296875,48.28499984741211,90.20999908447266,118.37999725341797,362.3999938964844,48.6974983215332,91.03250122070312,120.0999984741211,370.07000732421875,76457200,72478000,20112800,4627300
2019-04-05,47.73876953125,91.86399841308594,115.6722640991211,365.489990234375,49.25,91.86399841308594,119.88999938964844,365.489990234375,49.275001525878906,91.92900085449219,120.2300033569336,369.79998779296875,48.98249816894531,91.2594985961914,119.37000274658203,364.6600036621094,49.11249923706055,91.44999694824219,119.38999938964844,369.0,74106400,72810000,15826200,3905500
2019-04-08,48.48999786376953,92.49299621582031,115.71084594726562,361.4100036621094,50.025001525878906,92.49299621582031,119.93000030517578,361.4100036621094,50.057498931884766,92.51000213623047,120.0199966430664,365.94000244140625,49.084999084472656,91.25550079345703,118.63999938964844,359.92999267578125,49.10499954223633,91.6614990234375,119.80999755859375,365.1099853515625,103526800,75056000,15116200,4653800
2019-04-09,48.34459686279297,91.79199981689453,115.083740234375,364.7099914550781,49.875,91.79199981689453,119.27999877929688,364.7099914550781,50.712501525878906,92.65450286865234,119.54000091552734,366.739990234375,49.807498931884766,91.58899688720703,118.58000183105469,359.0,50.08000183105469,92.27449798583984,118.62999725341797,360.5400085449219,143072800,74288000,17612000,5439200
2019-04-10,48.61600112915039,92.36650085449219,115.96170806884766,363.9200134277344,50.154998779296875,92.36650085449219,120.19000244140625,363.9200134277344,50.185001373291016,92.4000015258789,120.3499984741211,368.8500061035156,49.54499816894531,91.44049835205078,119.54000091552734,362.25,49.66999816894531,92.05000305175781,119.76000213623047,365.7900085449219,86781200,59280000,16477200,4545600
2019-04-11,48.2113151550293,92.20349884033203,116.0968017578125,367.6499938964844,49.73749923706055,92.20349884033203,120.33000183105469,367.6499938964844,50.25,92.49749755859375,120.8499984741211,370.1199951171875,49.61000061035156,92.0155029296875,119.91999816894531,360.80999755859375,50.212501525878906,92.43499755859375,120.54000091552734,365.0,83603200,53096000,14209100,6526900
2019-04-12,48.19192886352539,92.15299987792969,116.6949691772461,351.1400146484375,49.717498779296875,92.15299987792969,120.94999694824219,351.1400146484375,50.03499984741211,92.57499694824219,120.9800033569336,361.75,49.0525016784668,92.06500244140625,120.37000274658203,349.3599853515625,49.79999923706055,92.41999816894531,120.63999938964844,360.69000244140625,111042800,62288000,19745100,15646200
2019-04-15,48.279170989990234,92.24349975585938,116.79145050048828,348.8699951171875,49.807498931884766,92.24349975585938,121.05000305175781,348.8699951171875,49.962501525878906,92.34249877929688,121.58000183105469,352.2099914550781,49.502498626708984,90.94499969482422,120.56999969482422,342.2699890136719,49.64500045776367,92.0999984741211,120.94000244140625,350.7099914550781,70146400,74488000,15792600,8842300
2019-04-16,48.28401184082031,93.1520004272461,116.52130126953125,359.4599914550781,49.8125,93.1520004272461,120.7699966430664,359.4599914550781,50.342498779296875,93.4885025024414,121.6500015258789,364.4800109863281,49.63999938964844,92.4000015258789,120.0999984741211,352.7200012207031,49.8650016784668,92.56749725341797,121.63999938964844,355.0,102785600,60892000,14071800,18740200
2019-04-17,49.224246978759766,93.24099731445312,117.48611450195312,354.739990234375,50.782501220703125,93.24099731445312,121.7699966430664,354.739990234375,50.845001220703125,93.82350158691406,121.8499984741211,368.760009765625,49.65250015258789,93.02200317382812,120.54000091552734,350.6000061035156,49.8849983215332,93.64949798583984,121.23999786376953,365.04998779296875,115627200,57870000,19300900,18054100
2019-04-18,49.401145935058594,93.08450317382812,119.02982330322266,360.3500061035156,50.96500015258789,93.08450317382812,123.37000274658203,360.3500061035156,51.037498474121094,93.54100036621094,123.5199966430664,360.4100036621094,50.630001068115234,92.9739990234375,121.30000305175781,351.6400146484375,50.779998779296875,93.43949890136719,122.19000244140625,355.0,96783200,54998000,27991000,8353200
2019-04-22,49.56350326538086,94.3655014038086,119.40611267089844,377.3399963378906,51.13249969482422,94.3655014038086,123.76000213623047,377.3399963378906,51.23500061035156,94.4209976196289,124.0,377.69000244140625,50.584999084472656,92.28199768066406,122.56999969482422,359.0,50.70750045776367,92.7699966430664,122.62000274658203,359.70001220703125,77758000,67476000,15648700,11980500
2019-04-23,50.27838134765625,96.1884994506836,121.02702331542969,381.8900146484375,51.869998931884766,96.1884994506836,125.44000244140625,381.8900146484375,51.9375,96.46299743652344,125.58000183105469,384.79998779296875,50.974998474121094,94.47899627685547,123.83000183105469,374.7099914550781,51.10749816894531,94.55999755859375,124.0999984741211,375.45001220703125,93292000,92808000,24025500,10089800
2019-04-24,50.20083999633789,95.0875015258789,120.61213684082031,374.2300109863281,51.790000915527344,95.0875015258789,125.01000213623047,374.2300109863281,52.119998931884766,96.4844970703125,125.8499984741211,381.8999938964844,51.76250076293945,94.90799713134766,124.5199966430664,373.2699890136719,51.84000015258789,96.25,125.79000091552734,381.07000732421875,70162400,73516000,31257000,6541900
2019-04-25,49.74525833129883,95.11250305175781,124.60649108886719,368.3299865722656,51.31999969482422,95.11250305175781,129.14999389648438,368.3299865722656,51.939998626708984,96.12249755859375,131.3699951171875,374.760009765625,51.279998779296875,95.0155029296875,128.8300018310547,365.70001220703125,51.70750045776367,95.8499984741211,130.05999755859375,374.489990234375,74172800,121982000,38033900,6255500
2019-04-26,49.50777816772461,97.53150177001953,125.32048034667969,374.8500061035156,51.07500076293945,97.53150177001953,129.88999938964844,374.8500061035156,51.25,97.55000305175781,130.52000427246094,375.1400146484375,50.529998779296875,94.9000015258789,129.02000427246094,366.239990234375,51.224998474121094,96.44999694824219,129.6999969482422,368.3500061035156,74596400,168652000,23654900,5621900
2019-04-29,49.582889556884766,96.92150115966797,125.20469665527344,371.8299865722656,51.15250015258789,96.92150115966797,129.77000427246094,371.8299865722656,51.49250030517578,97.81700134277344,130.17999267578125,374.5799865722656,50.96500015258789,96.70449829101562,129.35000610351562,369.1199951171875,51.099998474121094,97.44999694824219,129.89999389648438,373.67999267578125,88818800,80426000,16324200,3821700
2019-04-30,48.62812042236328,96.32599639892578,126.0054702758789,370.5400085449219,50.16749954223633,96.32599639892578,130.60000610351562,370.5400085449219,50.849998474121094,96.7854995727539,130.6999969482422,374.5,49.77750015258789,95.34750366210938,129.38999938964844,368.3500061035156,50.76499938964844,96.50499725341797,129.80999755859375,369.55999755859375,186139600,70120000,24166500,3870100
2019-05-01,51.01506423950195,95.57599639892578,123.38116455078125,378.80999755859375,52.630001068115234,95.57599639892578,127.87999725341797,378.80999755859375,53.82749938964844,97.18199920654297,130.64999389648438,385.989990234375,52.307498931884766,95.52749633789062,127.69999694824219,373.1700134277344,52.470001220703125,96.65450286865234,130.52999877929688,374.0,259309200,62340000,26821700,9257300
2019-05-02,50.683067321777344,95.04100036621094,121.7699203491211,379.05999755859375,52.287498474121094,95.04100036621094,126.20999908447266,379.05999755859375,53.162498474121094,96.07749938964844,128.0,383.5,52.032501220703125,94.09349822998047,125.5199966430664,374.510009765625,52.459999084472656,95.66649627685547,127.9800033569336,378.0,127985200,79258000,27350200,5398200
2019-05-03,51.3131217956543,98.12300109863281,124.36527252197266,385.0299987792969,52.9375,98.12300109863281,128.89999389648438,385.0299987792969,52.959999084472656,98.22000122070312,129.42999267578125,385.0299987792969,52.557498931884766,96.80000305175781,127.25,378.2699890136719,52.72249984741211,97.44999694824219,127.36000061035156,381.5299987792969,83569600,127632000,24911100,5130300
2019-05-06,50.52070617675781,97.52749633789062,123.64167022705078,378.6700134277344,52.119998931884766,97.52749633789062,128.14999389648438,378.6700134277344,52.209999084472656,97.94999694824219,128.55999755859375,381.3500061035156,50.875,95.5250015258789,126.11000061035156,376.0,51.0724983215332,95.89900207519531,126.38999938964844,377.69000244140625,129772400,108356000,24239800,5793100
2019-05-07,49.1588249206543,96.05000305175781,121.10419464111328,370.4599914550781,50.71500015258789,96.05000305175781,125.5199966430664,370.4599914550781,51.85499954223633,97.45500183105469,127.18000030517578,379.9100036621094,50.20750045776367,95.16899871826172,124.22000122070312,365.80999755859375,51.470001220703125,96.99949645996094,126.45999908447266,377.0,155054800,118042000,36017700,6974900
2019-05-08,49.168514251708984,95.88849639892578,121.09455871582031,364.3699951171875,50.724998474121094,95.88849639892578,125.51000213623047,364.3699951171875,51.334999084472656,96.76850128173828,126.37000274658203,369.0,50.4375,95.5,124.75,361.3599853515625,50.474998474121094,95.94349670410156,125.44000244140625,367.9200134277344,105358000,81572000,28419000,6572000
2019-05-09,48.640235900878906,94.99349975585938,121.08489990234375,362.75,50.18000030517578,94.99349975585938,125.5,362.75,50.41999816894531,95.47000122070312,125.79000091552734,364.20001220703125,49.165000915527344,93.80000305175781,123.56999969482422,352.75,50.099998474121094,95.0,124.29000091552734,360.8999938964844,139634400,106166000,27235800,5882600
2019-05-10,47.966407775878906,94.4990005493164,122.65756225585938,361.0400085449219,49.29499816894531,94.4990005493164,127.12999725341797,361.0400085449219,49.712501525878906,95.18949890136719,127.93000030517578,365.260009765625,48.192501068115234,92.80000305175781,123.81999969482422,353.05999755859375,49.35499954223633,94.9000015258789,124.91000366210938,361.6199951171875,164834800,114360000,30915100,5657100
2019-05-13,45.17861557006836,91.13400268554688,119.01052856445312,345.260009765625,46.43000030517578,91.13400268554688,123.3499984741211,345.260009765625,47.369998931884766,92.3270034790039,125.55000305175781,354.260009765625,45.712501525878906,90.9000015258789,123.04000091552734,343.1000061035156,46.9275016784668,91.8280029296875,124.11000061035156,352.2900085449219,229722400,115668000,33944900,8026700
